name,status,total_energy,formation_energy,fermi_level,vacuum_level,workfunction,metal_type,gap,vbm_energy,cbm_energy,vbm_coordi,cbm_coordi,vbm_index,cbm_index
POSCAR-ScTe2-187-POSCAR-VBrCl-156,done,-31.009369,-3.876529,0.38579883,4.905,4.519,metal,-0.6162,0.7235,0.7235,"['0.105263', '0.000000', '0.000000']","['0.157895', '0.157895', '0.000000']",25,26
POSCAR-AgLi2-187-POSCAR-MoOSe-156,done,-31.027121,-3.722581,-0.3982211,5.414,5.813,metal,-4.2967,4.2967,4.2967,"['0.192983', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-MoS2-187-POSCAR-TiSb2-187,done,-40.709329,-2.754539,1.17216956,5.978,4.806,metal,-1.9388,2.1867,2.1867,"['0.105263', '0.105263', '0.000000']","['0.412281', '0.175439', '0.000000']",24,25
POSCAR-Li2Pb-187-POSCAR-Y2CF2-164,done,-46.435947,-11.926597,-0.14362871,3.155,3.299,metal,-0.6782,0.1807,0.1807,"['0.157895', '0.157895', '0.000000']","['0.280702', '0.280702', '0.000000']",30,31
POSCAR-HfSeTe-156-POSCAR-Re2S2-164,done,-54.771629,-2.178059,-0.36132201,4.278,4.639,metal,-0.515,0.116,0.116,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",24,25
POSCAR-ScO2-164-POSCAR-Zr3C2F2-187,done,-86.646512,-21.941322,-0.584901,6.986,7.571,metal,-3.5667,3.5667,3.5667,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-SnS2-164-POSCAR-TaTe2-164,done,-34.37137,-1.95022,0.03379265,5.005,4.971,metal,-4.6648,4.6648,4.6648,"['0.289474', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ir2I6-162-POSCAR-Nb3Cl7Te-156,done,-93.360977,-14.278547,-0.84183895,4.113,4.955,direct,0.771,-1.0862,-1.0862,"['0.500000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",77,78
POSCAR-PdSe2-164-POSCAR-Zr2Te2-187,done,-40.175251,-1.364591,0.47145131,5.318,4.847,indirect,0.2452,0.3693,0.3693,"['0.035088', '0.035088', '0.000000']","['0.245614', '0.245614', '0.000000']",29,30
POSCAR-ScS2-164-POSCAR-ZrSSe-156,done,-40.494093,-7.993833,-2.14715877,4.481,6.628,metal,-1.2024,1.2024,1.2024,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-SbSe2-187-POSCAR-Y2Cl2-164,done,-35.281172,-5.864522,-0.87778452,4.549,5.427,metal,-2.5689,2.5689,2.5689,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiHfSb-156-POSCAR-Hf2H2NO2-164,done,-76.812878,-12.878018,1.32111257,5.728,4.406,metal,-5.2174,5.2174,5.2174,"['0.421053', '0.157895', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc4N3-164-POSCAR-Zr3N2O2-187,done,-132.91998,-28.78803,2.07600324,6.629,4.553,metal,-5.4904,5.4904,5.4904,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Br6-162-POSCAR-HfBrI-156,done,-92.005846,-16.162586,-0.03964582,3.979,4.018,metal,-0.2747,0.0516,0.0516,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",84,85
POSCAR-Hf2CF2-164-POSCAR-VSSe-156,done,-64.749341,-13.308461,-0.15603426,5.117,5.273,metal,-4.0532,4.0532,4.0532,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc4N3-164-POSCAR-VS2-187,done,-85.751394,-15.864854,0.33802318,6.036,5.698,metal,-0.2984,0.473,0.473,"['0.333333', '0.333333', '0.000000']","['0.263158', '0.000000', '0.000000']",42,43
POSCAR-BiTiSb-156-POSCAR-Sc3N2O2-187,done,-80.28348,-17.54535,-0.03959795,6.643,6.683,metal,-4.901,4.901,4.901,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Se2Te-164-POSCAR-InAs-156,done,-28.710566,-0.819486,-0.57961946,4.795,5.374,metal,-0.1646,-0.4581,-0.4581,"['0.000000', '0.000000', '0.000000']","['0.105263', '0.000000', '0.000000']",33,34
POSCAR-GeS2-164-POSCAR-ZrBrCl-156,done,-31.408858,-5.260628,-0.36762155,5.073,5.441,metal,-0.2823,-0.1893,-0.1893,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",26,27
POSCAR-AsTe2-164-POSCAR-TiI2-187,done,-25.711764,-1.385434,0.60384872,5.261,4.657,metal,-3.9349,3.9349,3.9349,"['0.210526', '0.210526', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-H2Si2-164-POSCAR-HfSeTe-156,done,-38.57748,-2.54221,-1.59638057,3.166,4.763,metal,-0.2416,-1.3466,-1.3466,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",16,17
POSCAR-CuSe2-164-POSCAR-Tl2Cl6-162,done,-66.704051,-2.907111,-1.63830821,4.176,5.815,metal,-0.6317,-1.3348,-1.3348,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",80,81
POSCAR-Ti3N2O2-187-POSCAR-Ti3N2O2-187,done,-135.59425,-34.06355,1.60776515,7.284,5.676,metal,-0.0856,1.687,1.687,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",58,59
POSCAR-PbI2-164-POSCAR-SnI2-164,done,-18.547007,-3.226947,-1.50999929,4.078,5.588,indirect,2.106,-1.7247,-1.7247,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",28,29
POSCAR-Ga2Br6-162-POSCAR-ScO2-164,done,-118.65023,-39.61327,-3.57762743,4.103,7.681,metal,-0.1378,-3.4893,-3.4893,"['0.333333', '0.333333', '0.000000']","['0.184210', '0.000000', '0.000000']",80,81
POSCAR-Y2C-164-POSCAR-Y4N3O2-164,done,-107.74363,-24.06664,-0.47727352,5.393,5.87,metal,-4.7543,4.7543,4.7543,"['0.429825', '0.140351', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2ZnS4-156-POSCAR-SbSe2-187,done,-45.097882,-5.846892,0.49843639,5.841,5.342,metal,-4.5646,4.5646,4.5646,"['0.263158', '0.263158', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GeS-156-POSCAR-WSeTe-156,done,-31.12923,-0.95443,-0.69746088,4.41,5.108,indirect,1.2552,-0.9229,-0.9229,"['0.333333', '0.333333', '0.000000']","['0.368421', '0.000000', '0.000000']",23,24
POSCAR-SbSe2-164-POSCAR-ScSe2-164,done,-30.366829,-3.809649,-2.05516315,3.845,5.9,indirect,0.0938,-2.1023,-2.1023,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",20,21
POSCAR-TiAs2-164-POSCAR-V3C2-187,done,-67.979433,-1.730553,1.06440816,6.102,5.037,metal,-4.3106,4.3106,4.3106,"['0.070175', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf4N3-164-POSCAR-Sc2NO2-164,done,-119.19437,-22.32989,-0.31837532,6.795,7.113,metal,-0.6686,-0.0318,-0.0318,"['0.078947', '0.000000', '0.000000']","['0.210526', '0.210526', '0.000000']",47,48
POSCAR-Hf4C3-164-POSCAR-Sc4C3O2-164,unconverged,0.01,0.01,0,0,0,Unknown,0,0,0,[0. 0. 0.],[0. 0. 0.],-1,-1
POSCAR-RuBr2-164-POSCAR-ZrSSe-156,done,-35.016121,-4.268601,-0.89994638,4.212,5.112,indirect,0.0815,-0.9797,-0.9797,"['0.236842', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",26,27
POSCAR-Hf4H2N3O2-156-POSCAR-VSb2-164,done,-120.59264,-19.68226,2.27762998,6.879,4.602,metal,-0.8921,2.6749,2.6749,"['0.342105', '0.315790', '0.000000']","['0.210526', '0.210526', '0.000000']",46,47
POSCAR-In2Se2-187-POSCAR-RuI2-164,done,-28.329109,-1.413239,0.18747316,4.656,4.468,indirect,0.5334,-0.0722,-0.0722,"['0.210526', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",33,34
POSCAR-Hf3N2-187-POSCAR-VSb2-187,done,-72.015611,-5.336341,1.32313805,5.94,4.617,metal,-4.9232,4.9232,4.9232,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GeSe2-164-POSCAR-RbTiS2-156,done,-34.976165,-4.385555,-0.09325261,5.135,5.228,metal,-2.6211,2.6211,2.6211,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbTe2-187-POSCAR-RbTiS2-156,done,-41.320417,-5.066237,0.9869179,5.769,4.782,metal,-0.6284,1.4359,1.4359,"['0.333333', '0.333333', '0.000000']","['0.421053', '0.000000', '0.000000']",29,30
POSCAR-Hf2N-164-POSCAR-Hf3N2-187,done,-85.534515,-8.659725,0.11479545,4.726,4.611,metal,-4.3583,4.3583,4.3583,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ti4N3-164-POSCAR-V2CH2O2-164,done,-121.19062,-18.22423,2.67848396,7.118,4.44,metal,-4.9612,4.9612,4.9612,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GeS-156-POSCAR-GeS-156,done,-19.010991,-0.759851,-2.18982314,3.633,5.823,indirect,1.3326,-2.4131,-2.4131,"['0.087719', '0.087719', '0.000000']","['0.394737', '0.000000', '0.000000']",20,21
POSCAR-In2S2-187-POSCAR-In2ZnS4-156,done,-44.746637,-5.722357,0.22377188,6.564,6.34,metal,-0.062,0.2495,0.2495,"['0.000000', '0.000000', '0.000000']","['0.035088', '0.035088', '0.000000']",50,51
POSCAR-Ti2CH2O2-164-POSCAR-Ti4C3H2O2-164,done,-144.75158,-25.83036,2.90978689,5.346,2.436,metal,-1.2017,3.9579,3.9579,"['0.333333', '0.333333', '0.000000']","['0.131579', '0.000000', '0.000000']",58,59
POSCAR-ScO2-164-POSCAR-Zr2NO2-164,done,-73.108942,-22.516562,-1.78890651,5.945,7.733,metal,-0.332,-1.6811,-1.6811,"['0.175439', '0.175439', '0.000000']","['0.500000', '0.000000', '0.000000']",32,33
POSCAR-GaN-187-POSCAR-Sc4C3F2-156,done,-82.755702,-13.230982,-1.01519391,4.146,5.161,metal,-1.8619,0.2625,0.2625,"['0.000000', '0.000000', '0.000000']","['0.245614', '0.245614', '0.000000']",44,45
POSCAR-HfBr2-187-POSCAR-WTe2-187,done,-38.162396,-3.297556,1.41053313,4.834,3.423,indirect,0.0752,1.3511,1.3511,"['0.333333', '0.333333', '0.000000']","['0.192983', '0.192983', '0.000000']",25,26
POSCAR-Al2S2-187-POSCAR-AuSe2-187,done,-30.276613,-1.934023,-0.76803199,4.458,5.226,metal,-3.5093,3.5093,3.5093,"['0.122807', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Re2Br6-162-POSCAR-Sc2Cl6-162,done,-78.912729,-17.607989,-1.17302017,3.37,4.543,semimetallic,-0.0031,-1.2066,-1.2066,"['0.368421', '-0.368421', '0.000000']","['0.000000', '0.000000', '0.000000']",60,61
POSCAR-Al2Se2-187-POSCAR-ScS2-164,done,-37.341955,-6.214885,-1.84144822,4.726,6.567,metal,-1.601,1.601,1.601,"['0.052632', '0.052632', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2I6-162-POSCAR-WTe2-187,done,-102.7414,-2.27168,0.13140038,4.918,4.787,indirect,0.0849,0.0973,0.0973,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",86,87
POSCAR-MoSSe-156-POSCAR-Sc4H2N3O2-156,done,-112.48185,-25.60073,1.94881283,5.52,3.571,metal,-5.33,5.33,5.33,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Nb4C3-164-POSCAR-Ta3C2-187,done,-131.55788,-3.86228,2.603227,7.367,4.764,metal,-6.1908,6.1908,6.1908,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfSTe-156-POSCAR-ScTe2-164,done,-37.882229,-5.788919,-0.64963996,4.761,5.411,metal,-2.6844,2.6844,2.6844,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf2CO2-164-POSCAR-Hf4C3H2O2-164,done,-152.60838,-28.90622,1.29545676,5.76,4.465,metal,-1.8521,2.8712,2.8712,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",51,52
POSCAR-Bi2Hf-164-POSCAR-Bi2Mo-164,done,-38.129769,1.2504909999999967,1.97375484,6.12,4.146,metal,-2.565,3.1376,3.1376,"['0.000000', '0.000000', '0.000000']","['0.280702', '0.280702', '0.000000']",42,43
POSCAR-Hf4N3O2-156-POSCAR-MoS2-187,done,-120.20684,-24.66761,1.37602378,6.109,4.733,metal,-5.3426,5.3426,5.3426,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-W3H2N2O2-187-POSCAR-WO2-187,done,-106.63336,-11.13942,2.60675016,7.144,4.537,metal,-2.3423,3.806,3.806,"['0.464912', '0.070175', '0.000000']","['0.105263', '0.000000', '0.000000']",46,47
POSCAR-MoSeTe-156-POSCAR-TaS2-164,done,-44.360305,-4.179535,0.2467946,5.198,4.951,metal,-4.635,4.635,4.635,"['0.447368', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf4N3O2-156-POSCAR-MoSSe-156,done,-119.27639,-24.23347,1.18211367,6.401,5.219,metal,-5.105,5.105,5.105,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ag2Br6-147-POSCAR-WSTe-156,done,-107.94055,-4.12457,-1.68076038,4.821,6.501,metal,-0.029,-1.6452,-1.6452,"['0.000000', '0.157895', '0.000000']","['0.342105', '-0.342105', '0.000000']",84,85
POSCAR-TaSb2-187-POSCAR-Zr2F2N-164,done,-63.630988,-11.940278,1.62193379,6.017,4.395,metal,-1.3549,2.1742,2.1742,"['0.105263', '0.105263', '0.000000']","['0.228070', '0.228070', '0.000000']",32,33
POSCAR-Bi2W-164-POSCAR-Bi2Zr-164,done,-38.412986,1.639634000000001,2.29607016,6.495,4.199,metal,-2.146,3.1965,3.1965,"['0.000000', '0.000000', '0.000000']","['0.263158', '0.263158', '0.000000']",43,44
POSCAR-Hf3C2O2-187-POSCAR-Sc3N2O2-187,done,-135.33626,-31.53097,-0.97841224,5.542,6.52,metal,-4.5727,4.5727,4.5727,"['0.175439', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-In2O2-187-POSCAR-Y4N3-164,done,-83.21557,-16.59658,0.74155992,5.264,4.522,metal,-5.3284,5.3284,5.3284,"['0.482456', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-OsCl2-187-POSCAR-Y4N3-164,done,-74.670113,-7.085943,0.32438155,5.071,4.746,metal,-3.1085,3.1085,3.1085,"['0.175439', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Y4C3H2O2-156-POSCAR-Zr2Cl2N2-164,done,-132.21602,-23.35782,0.95779204,5.728,4.77,metal,-1.4461,1.8584,1.8584,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",59,60
POSCAR-In2O2-187-POSCAR-Y2H2NO2-164,done,-72.147379,-20.204929,0.28366313,5.392,5.109,metal,-4.8427,4.8427,4.8427,"['0.412281', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2S2-187-POSCAR-MgBr2-164,done,-26.87051,-4.06798,-0.40722892,4.424,4.831,indirect,0.4296,-0.6171,-0.6171,"['0.087719', '0.087719', '0.000000']","['0.447368', '0.000000', '0.000000']",29,30
POSCAR-Bi2Cl6-162-POSCAR-ZrBr2-187,done,-94.477394,-24.037694,-0.23342791,4.05,4.284,metal,-0.1163,-0.1707,-0.1707,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",88,89
POSCAR-CH2Si-156-POSCAR-Ta4C3O2-164,done,-120.94902,-12.62433,-0.45991851,5.716,6.176,metal,-1.1527,0.3629,0.3629,"['0.342105', '0.315790', '0.000000']","['0.131579', '0.000000', '0.000000']",39,40
POSCAR-Ti4C3-164-POSCAR-Ti4C3O2-164,done,-152.69146,-20.592,2.26798355,8.446,6.178,metal,-0.6414,2.643,2.643,"['0.017544', '0.017544', '0.000000']","['0.263158', '0.000000', '0.000000']",66,67
POSCAR-AsB-187-POSCAR-VSe2-187,done,-30.150245,-0.814265,-1.74870169,3.715,5.463,metal,-1.1625,1.1532,1.1532,"['0.026316', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",0,0
POSCAR-ScBr2-187-POSCAR-SnS2-164,done,-28.943328,-5.837388,-0.56056083,4.454,5.014,metal,-3.6461,3.6461,3.6461,"['0.412281', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ru2Br6-162-POSCAR-ScO2-187,done,-128.051,-35.68972,-2.90320855,3.481,6.384,indirect,1.4396,-3.1663,-3.1663,"['0.500000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",81,82
POSCAR-Ta4C3O2-164-POSCAR-WAs2-164,done,-121.89602,-11.54562,1.09943028,6.386,5.287,metal,-1.1117,1.9226,1.9226,"['0.342105', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",46,47
POSCAR-GeO-156-POSCAR-GeO-156,done,-22.965512,-4.607112,-2.76350297,4.104,6.868,indirect,0.9153,-2.9726,-2.9726,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",20,21
POSCAR-BiHfSb-156-POSCAR-Sc2CH2O2-164,done,-69.745234,-12.317324,0.91649849,5.287,4.371,metal,-2.198,2.099,2.099,"['0.157895', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",35,36
POSCAR-Y3C2O2-187-POSCAR-ZrSTe-156,done,-80.787984,-16.170154,0.43283259,5.069,4.636,metal,-3.8759,3.8759,3.8759,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbSe2-187-POSCAR-Sc2CCl2-164,done,-55.361044,-10.568484,-0.81159918,4.72,5.531,metal,-3.4519,3.4519,3.4519,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc3C2H2O2-187-POSCAR-Zr2CO2-164,done,-114.44364,-24.25429,1.00924562,5.301,4.292,metal,-5.4589,5.4589,5.4589,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ti4N3O2-156-POSCAR-V2CH2O2-164,done,-141.63189,-29.9124,2.50106068,8.016,5.515,metal,-4.7844,4.7844,4.7844,"['0.447368', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-CdI2-164-POSCAR-PbTe-156,done,-14.045694,-1.715914,-1.18508181,3.817,5.002,indirect,1.3843,-1.3974,-1.3974,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-TiBr2-187-POSCAR-Y4N3-164,done,-77.521741,-13.302901,0.9973178,5.147,4.149,metal,-4.2545,4.2545,4.2545,"['0.368421', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BSb-187-POSCAR-ScS2-187,done,-28.460602,-1.652772,-2.16845577,3.702,5.871,metal,-1.9585,1.9585,1.9585,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-SnI2-187-POSCAR-TlI2-187,done,-15.731153,-1.806443,-1.46333073,4.481,5.945,metal,-5.458,5.458,5.458,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-MoSe2-187-POSCAR-VSe2-164,done,-40.362521,-3.727391,-0.17887011,4.75,4.929,metal,-2.8306,2.8306,2.8306,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-TaS2-187-POSCAR-Zr4C3O2-164,done,-113.02876,-19.06462,0.8188548,6.639,5.82,metal,-5.926,5.926,5.926,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiTaAs-156-POSCAR-HfBrCl-156,done,-39.368815,-3.437475,0.40728694,4.528,4.121,metal,-4.6726,4.6726,4.6726,"['0.298246', '0.298246', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Ti-164-POSCAR-Bi2Ti-187,done,-33.967502,0.2957180000000008,2.03148836,6.272,4.241,metal,-2.1109,2.9645,2.9645,"['0.105263', '0.105263', '0.000000']","['0.263158', '0.263158', '0.000000']",42,43
POSCAR-Bi2V-164-POSCAR-Hf4C3F2-164,done,-105.63433,-14.33626,2.07796322,6.182,4.104,metal,-6.4708,6.4708,6.4708,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbSeTe-156-POSCAR-TiSTe-156,done,-39.332813,-4.608713,-0.00308608,5.098,5.101,metal,-3.5396,3.5396,3.5396,"['0.052632', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-In2S2-164-POSCAR-V2Te2-164,done,-42.740223,-1.785483,0.67608294,5.079,4.403,metal,-0.8017,1.205,1.205,"['0.087719', '0.087719', '0.000000']","['0.333333', '0.333333', '0.000000']",38,39
POSCAR-AsClSe-156-POSCAR-ZnBr2-164,done,-19.362519,-3.443159,-2.58807796,3.859,6.447,indirect,1.4732,-2.7938,-2.7938,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-WSTe-156-POSCAR-Zr2Cl2-164,done,-49.489812,-6.225292,1.67260526,6.005,4.332,metal,-0.7059,2.3116,2.3116,"['0.000000', '0.000000', '0.000000']","['0.157895', '0.157895', '0.000000']",32,33
POSCAR-GaN-187-POSCAR-Hf2CH2O2-164,done,-68.762094,-11.668394,0.46463191,3.224,2.759,metal,-1.1847,1.4149,1.4149,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",28,29
POSCAR-Nb2S2-164-POSCAR-ZrTe2-187,done,-51.263847,-4.482907,0.4952858,5.466,4.971,metal,-0.69,0.9236,0.9236,"['0.035088', '0.035088', '0.000000']","['0.333333', '0.333333', '0.000000']",31,32
POSCAR-HgBr2-164-POSCAR-In2Se2-164,done,-20.601313,-2.933511,-1.96659741,3.773,5.74,indirect,1.0585,-2.1891,-2.1891,"['0.087719', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",32,33
POSCAR-Ag2Br6-147-POSCAR-BiTaAs-156,done,-103.17184,2.096219999999988,-1.75775527,4.853,6.611,metal,-0.216,-1.6305,-1.6305,"['0.000000', '0.000000', '0.000000']","['0.322876', '0.345926', '0.000000']",94,95
POSCAR-Si2-164-POSCAR-ZrSeTe-156,done,-29.31,-1.37145,-1.28691449,3.87,5.157,metal,-0.3261,-0.9393,-0.9393,"['0.333333', '0.333333', '0.000000']","['0.394737', '0.000000', '0.000000']",16,17
POSCAR-Al2O2-187-POSCAR-TiAs2-164,done,-46.376905,-10.809255,-0.04743205,5.07,5.118,metal,-2.0779,1.1612,1.1612,"['0.157895', '0.000000', '0.000000']","['0.228070', '0.228070', '0.000000']",20,21
POSCAR-NbSb2-164-POSCAR-Zr4C3-164,done,-89.802515,-5.553195,2.477834,7.314,4.836,metal,-6.4151,6.4151,6.4151,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf4C3-164-POSCAR-ZrSb2-164,done,-94.096085,-6.454545,1.3894079,6.159,4.77,metal,-1.1658,2.359,2.359,"['0.000000', '0.000000', '0.000000']","['0.245614', '0.245614', '0.000000']",37,38
POSCAR-Ga2Te2-164-POSCAR-In2Se2-187,done,-29.713229,-2.720749,-0.51480773,4.561,5.076,indirect,0.878,-0.7266,-0.7266,"['0.070175', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",38,39
POSCAR-SnS-156-POSCAR-Y2Cl2-164,done,-32.376293,-6.761083,-1.264719,4.484,5.749,metal,-0.0804,-1.2205,-1.2205,"['0.245614', '0.245614', '0.000000']","['0.500000', '0.000000', '0.000000']",28,29
POSCAR-Hf2H2NO2-164-POSCAR-Sc3N2-187,done,-100.43233,-19.23237,0.83878024,5.136,4.297,metal,-0.6277,1.1532,1.1532,"['0.333333', '0.333333', '0.000000']","['0.122807', '0.122807', '0.000000']",41,42
POSCAR-Hf2H2NO2-164-POSCAR-HfSb2-187,done,-77.345631,-13.145301,1.23857407,5.634,4.396,metal,-4.3031,4.3031,4.3031,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbSb2-187-POSCAR-Sc4C3F2-156,done,-90.967241,-12.798201,0.87430607,5.978,5.104,metal,-5.4309,5.4309,5.4309,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2O2-187-POSCAR-Nb2N-164,done,-52.577995,-7.190925,0.42963028,4.957,4.527,metal,-5.5792,5.5792,5.5792,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2W-164-POSCAR-NbSe2-187,done,-41.367067,-0.437767,0.7536955,6.142,5.388,metal,-5.834,5.834,5.834,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2MgS4-164-POSCAR-Al2ZnS4-156,done,-68.636787,-14.370357,1.0737286,7.492,6.419,metal,-0.6284,1.4183,1.4183,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",37,38
POSCAR-GeS2-164-POSCAR-Sc4C3-164,done,-72.289878,-4.400608,0.21724706,5.178,4.961,metal,-0.7751,0.6273,0.6273,"['0.000000', '0.000000', '0.000000']","['0.447368', '0.105263', '0.000000']",41,42
POSCAR-Y2H2NO2-164-POSCAR-Y4N3O2-164,done,-134.00505,-35.76207,-0.11786445,6.181,6.299,metal,-0.5759,0.297,0.297,"['0.000000', '0.000000', '0.000000']","['0.438597', '0.122807', '0.000000']",56,57
POSCAR-InN-187-POSCAR-Y3C2H2O2-187,done,-75.872586,-10.227906,0.00038279,3.378,3.377,metal,-4.9052,4.9052,4.9052,"['0.447368', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Li2Os-187-POSCAR-RhH2-187,done,-29.731702,0.998578000000002,-1.10678665,3.566,4.673,metal,-4.2966,4.2966,4.2966,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
